customer_id,customer_name,segment,country,city,state,region
JD-11383,Jeffrey Diaz,Consumer,United States,Altoona,Pennsylvania,East
JT-13639,Jennifer Thompson,Consumer,United States,East Point,Georgia,South
MW-13656,Mary Walker,Corporate,United States,Glenview,Illinois,Central
ML-10994,Margaret Lee,Consumer,United States,Warner Robins,Georgia,South
DW-13767,Donald Walker,Corporate,United States,Fairfield,Ohio,East
JC-10044,James Campbell,Home Office,United States,Carrollton,Texas,Central
MW-11738,Michael Williams,Home Office,United States,Coral Gables,Florida,South
DW-13496,Donald Wright,Home Office,United States,Trenton,Michigan,Central
JS-11452,Joshua Sanchez,Home Office,United States,Everett,Washington,West
SD-10140,Steven Davis,Home Office,United States,Mount Pleasant,South Carolina,South
SJ-12044,Stephanie Jackson,Consumer,United States,Fairfield,Ohio,East
CA-13723,Charles Anderson,Corporate,United States,Portland,Oregon,West
TP-13348,Timothy Parker,Consumer,United States,New Brunswick,New Jersey,East
DP-12275,David Phillips,Home Office,United States,Champaign,Illinois,Central
CH-10249,Charles Hall,Home Office,United States,Atlanta,Georgia,South
LE-11348,Lisa Evans,Consumer,United States,Fairfield,Connecticut,East
BJ-11850,Barbara Johnson,Home Office,United States,Tigard,Oregon,West
RW-13563,Rebecca Wilson,Consumer,United States,Chattanooga,Tennessee,South
AH-14190,Andrew Hall,Home Office,United States,Broken Arrow,Oklahoma,Central
MW-14003,Michelle Wilson,Consumer,United States,Concord,New Hampshire,East
ME-12943,Michelle Evans,Corporate,United States,Salinas,California,West
ES-12337,Edward Smith,Consumer,United States,Oxnard,California,West
EF-12866,Edward Flores,Consumer,United States,La Porte,Texas,Central
JR-13884,Jessica Rodriguez,Corporate,United States,Melbourne,Florida,South
MW-12224,Michelle White,Consumer,United States,Dublin,Ohio,East
EW-10771,Edward Wright,Consumer,United States,Wausau,Wisconsin,Central
ME-10562,Mark Edwards,Corporate,United States,Sterling Heights,Michigan,Central
KK-13927,Kimberly King,Corporate,United States,Iowa City,Iowa,Central
LB-12794,Linda Baker,Corporate,United States,Redwood City,California,West
JJ-11506,Joseph Jones,Home Office,United States,Caldwell,Idaho,West
EL-12438,Emily Lopez,Home Office,United States,Roseville,California,West
PA-10519,Patricia Adams,Corporate,United States,Moreno Valley,California,West
JC-14054,Joseph Clark,Corporate,United States,Kissimmee,Florida,South
BP-13140,Betty Perez,Home Office,United States,Altoona,Pennsylvania,East
ML-12557,Michelle Lopez,Home Office,United States,Covington,Washington,West
KT-11916,Kimberly Torres,Consumer,United States,Jamestown,New York,East
SM-12089,Sandra Moore,Home Office,United States,Edinburg,Texas,Central
KA-10284,Kimberly Adams,Corporate,United States,Boise,Idaho,West
BH-12994,Brian Harris,Corporate,United States,Springfield,Ohio,East
MD-10709,Michelle Diaz,Corporate,United States,Conroe,Texas,Central
DW-11664,Daniel Walker,Consumer,United States,El Cajon,California,West
RR-13353,Robert Ramirez,Corporate,United States,Thomasville,North Carolina,South
CG-10521,Charles Garcia,Corporate,United States,Trenton,Michigan,Central
BY-11776,Barbara Young,Consumer,United States,Aberdeen,South Dakota,Central
WA-10760,William Allen,Consumer,United States,Fairfield,Ohio,East
JJ-13433,Jessica Jackson,Home Office,United States,Bossier City,Louisiana,South
RA-12935,Richard Allen,Corporate,United States,Hampton,Virginia,South
JN-12521,Jason Nelson,Consumer,United States,Mcallen,Texas,Central
EG-10037,Elizabeth Green,Home Office,United States,Evanston,Illinois,Central
TW-10027,Timothy Williams,Corporate,United States,Mesquite,Texas,Central
KP-10897,Karen Perez,Consumer,United States,Sandy Springs,Georgia,South
CW-10086,Charles Wilson,Home Office,United States,Westfield,New Jersey,East
AM-13668,Andrew Moore,Consumer,United States,Parma,Ohio,East
DR-14032,Deborah Roberts,Consumer,United States,Davis,California,West
KT-12410,Karen Torres,Consumer,United States,Overland Park,Kansas,Central
KT-12671,Karen Torres,Corporate,United States,Fort Worth,Texas,Central
KC-14000,Kenneth Cruz,Home Office,United States,Hesperia,California,West
RH-11739,Rebecca Harris,Home Office,United States,Bethlehem,Pennsylvania,East
JG-13628,Jeffrey Gomez,Consumer,United States,Independence,Missouri,Central
SJ-10876,Stephanie Jackson,Corporate,United States,Tampa,Florida,South
BJ-10148,Brian Jackson,Consumer,United States,Wheeling,West Virginia,East
AM-11701,Amanda Martin,Consumer,United States,Saint Louis,Missouri,Central
CC-11094,Carol Cruz,Consumer,United States,Palatine,Illinois,Central
PD-12113,Paul Diaz,Consumer,United States,Fort Collins,Colorado,West
AF-11851,Andrew Flores,Home Office,United States,Murray,Kentucky,South
EA-10928,Emily Allen,Corporate,United States,Rogers,Arkansas,South
MT-10528,Michael Turner,Consumer,United States,Bangor,Maine,East
EC-13029,Edward Collins,Home Office,United States,Paterson,New Jersey,East
RL-13601,Ronald Lee,Home Office,United States,Freeport,New York,East
WG-12825,William Green,Corporate,United States,Chico,California,West
DC-10800,David Campbell,,United States,North Charleston,South Carolina,South
JS-12974,Joshua Smith,Corporate,United States,San Jose,California,West
AM-10382,Anthony Moore,Home Office,United States,Saint Paul,Minnesota,Central
PL-10486,Patricia Lewis,Corporate,United States,Warwick,Rhode Island,East
KC-11702,Kenneth Campbell,Home Office,United States,Roseville,California,West
DM-11103,David Miller,Home Office,United States,Jackson,Tennessee,South
LR-10597,Lisa Robinson,Consumer,United States,Atlantic City,New Jersey,East
SK-12727,Sharon King,Corporate,United States,Stockton,California,West
JR-14031,Jennifer Roberts,Corporate,United States,Littleton,Colorado,West
JP-11595,Jessica Parker,Consumer,United States,Kent,Washington,West
CP-10493,Carol Perez,Corporate,United States,Dublin,Ohio,East
BA-11796,Betty Adams,Consumer,United States,Romeoville,Illinois,Central
EJ-10580,Edward Jones,Consumer,United States,Laurel,Maryland,East
DT-11803,David Thompson,Home Office,United States,Boise,Idaho,West
DL-10607,David Lee,Corporate,United States,Macon,Georgia,South
SM-12968,Sarah Martinez,Corporate,United States,Iowa City,Iowa,Central
AR-13113,Andrew Roberts,Home Office,United States,Medina,Ohio,East
EG-10643,Emily Gonzalez,Home Office,United States,Wheeling,Illinois,Central
RB-13493,Rebecca Brown,Corporate,United States,Lowell,Massachusetts,East
PF-13795,Patricia Flores,Consumer,United States,North Las Vegas,Nevada,West
SP-11830,Sarah Phillips,Home Office,United States,Franklin,Tennessee,South
LT-13119,Linda Torres,Consumer,United States,Las Cruces,New Mexico,West
TJ-12430,Timothy Jackson,Corporate,United States,Trenton,Michigan,Central
LB-12138,Linda Baker,Home Office,United States,Pine Bluff,Arkansas,South
DS-13419,David Smith,Corporate,United States,Woodland,California,West
BH-11982,Barbara Hall,Corporate,United States,Little Rock,Arkansas,South
JP-13082,Jeffrey Perez,Consumer,United States,Moorhead,Minnesota,Central
JH-14027,Jeffrey Hernandez,Consumer,United States,Rio Rancho,New Mexico,West
DC-13251,Daniel Cruz,Corporate,United States,Torrance,California,West
MA-11543,Matthew Adams,Home Office,United States,Jonesboro,Arkansas,South
ET-10451,Edward Taylor,Corporate,United States,Fairfield,Ohio,East
JT-10931,Jennifer Torres,Consumer,United States,Minneapolis,Minnesota,Central
LT-12771,Linda Thompson,Home Office,United States,Corpus Christi,Texas,Central
TP-10395,Thomas Phillips,Consumer,United States,Linden,New Jersey,East
JA-13697,Jason Anderson,Corporate,United States,Mission Viejo,California,West
CA-12751,Charles Adams,Consumer,United States,Lake Elsinore,California,West
AC-11937,Andrew Campbell,Home Office,United States,Mesquite,Texas,Central
BR-11438,Betty Ramirez,Consumer,United States,Mesquite,Texas,Central
TE-13937,Timothy Evans,Home Office,United States,Parker,Colorado,West
DB-13839,Donald Brown,Corporate,United States,Eau Claire,Wisconsin,Central
SM-12528,Sharon Martinez,Corporate,United States,Fayetteville,Arkansas,South
DC-11914,Donald Campbell,Corporate,United States,Spokane,Washington,West
EP-12256,Elizabeth Phillips,Home Office,United States,Sanford,Florida,South
LY-12605,Linda Young,Corporate,United States,Albuquerque,New Mexico,West
TH-10115,Thomas Hernandez,Home Office,United States,Boise,Idaho,West
DN-13939,Donna Nelson,Home Office,United States,Grove City,Ohio,East
DY-13075,Donald Young,Consumer,United States,Peoria,Illinois,Central
TL-11182,Thomas Lee,Consumer,United States,Detroit,Michigan,Central
JC-11539,Joshua Cruz,Corporate,United States,Normal,Illinois,Central
NG-12761,Nancy Green,Home Office,United States,El Paso,Texas,Central
AM-10949,Andrew Moore,Home Office,United States,Caldwell,Idaho,West
BW-12691,Brian Wilson,Corporate,United States,Sandy Springs,Georgia,South
MR-11323,Matthew Roberts,Home Office,United States,Nashville,Tennessee,South
JC-11509,Joseph Clark,Home Office,United States,Little Rock,Arkansas,South
MD-13789,Mary Diaz,Consumer,United States,Oceanside,New York,East
JP-14111,Jennifer Phillips,Consumer,United States,Aurora,Illinois,Central
CL-10869,Chris Lopez,Corporate,United States,Pearland,Texas,Central
SP-13918,Susan Phillips,Home Office,United States,Ontario,California,West
DD-12170,Deborah Davis,Consumer,United States,Kent,Ohio,East
MG-10635,Mary Garcia,Home Office,United States,Apple Valley,California,West
DW-12248,Dorothy Williams,Corporate,United States,Stockton,California,West
KA-10221,Kimberly Adams,Home Office,United States,Suffolk,Virginia,South
JR-13814,Jennifer Rodriguez,Corporate,United States,Bartlett,Tennessee,South
JH-12085,Jason Hill,Corporate,United States,Montgomery,Alabama,South
SC-10305,Sarah Clark,Corporate,United States,Loveland,Colorado,West
JA-11852,Joseph Anderson,Corporate,United States,Memphis,Tennessee,South
JP-13847,John Phillips,Home Office,United States,Melbourne,Florida,South
CF-12484,Carol Flores,Consumer,United States,Fairfield,California,West
PG-11097,Paul Gomez,Corporate,United States,Helena,Montana,West
TY-12446,Thomas Young,Consumer,United States,Layton,Utah,West
SH-10047,Steven Hill,Consumer,United States,Brownsville,Texas,Central
RP-11146,Robert Perez,Corporate,United States,Santa Ana,California,West
DN-10613,David Nelson,Home Office,United States,New Castle,Indiana,Central
LS-12489,Linda Smith,Corporate,United States,Palatine,Illinois,Central
SW-13483,Sandra Williams,Consumer,United States,Saint Charles,Illinois,Central
RW-11495,Ronald White,Corporate,United States,Pharr,Texas,Central
KC-13157,Kenneth Campbell,Consumer,United States,Yucaipa,California,West
KT-13635,Kimberly Thomas,Corporate,United States,Hagerstown,Maryland,East
RR-10523,Rebecca Ramirez,Consumer,United States,Austin,Texas,Central
CG-11589,Charles Garcia,Home Office,United States,San Mateo,California,West
AT-13273,Amanda Turner,Corporate,United States,Clarksville,Tennessee,South
CM-13798,Chris Miller,Corporate,United States,Bullhead City,Arizona,West
JC-10079,Jennifer Carter,Consumer,United States,Smyrna,Georgia,South
DL-14125,Daniel Lopez,Corporate,United States,Jackson,Michigan,Central
MC-10622,Mark Clark,Corporate,United States,Chandler,Arizona,West
SN-12877,Sarah Nguyen,Home Office,United States,Visalia,California,West
AS-13038,Anthony Sanchez,Corporate,United States,Bakersfield,California,West
RH-11218,Rebecca Hall,,United States,Layton,Utah,West
AC-13420,Amanda Cruz,Home Office,United States,Margate,Florida,South
GA-11875,George Allen,Consumer,United States,Gastonia,North Carolina,South
JR-11505,Jeffrey Rodriguez,Consumer,United States,Mcallen,Texas,Central
MR-13737,Mary Roberts,Consumer,United States,Manhattan,Kansas,Central
KT-14006,Kenneth Thompson,Home Office,United States,Chandler,Arizona,West
KC-11911,Kimberly Clark,Consumer,United States,Cambridge,Massachusetts,East
JW-13333,Joshua White,Consumer,United States,Manteca,California,West
GM-12340,George Miller,Home Office,United States,Escondido,California,West
CJ-11684,Chris Johnson,Consumer,United States,Burlington,North Carolina,South
MG-11594,Melissa Gonzalez,Home Office,United States,Provo,Utah,West
JK-12477,Jessica King,Home Office,United States,Montgomery,Alabama,South
SS-13208,Sarah Smith,Corporate,United States,Franklin,Massachusetts,East
SC-11958,Sandra Cruz,Consumer,United States,Franklin,Wisconsin,Central
JP-13805,John Phillips,Consumer,United States,Warner Robins,Georgia,South
JH-11697,Jessica Harris,Consumer,United States,Cranston,Rhode Island,East
JA-10820,Jason Adams,Consumer,United States,Portland,Oregon,West
RC-10753,Richard Cruz,Consumer,United States,Gastonia,North Carolina,South
RH-12292,Robert Hill,Home Office,United States,Haltom City,Texas,Central
KR-13355,Kimberly Rodriguez,Home Office,United States,Houston,Texas,Central
SH-11678,Stephanie Hall,Corporate,United States,Bayonne,New Jersey,East
CG-13663,Charles Gonzalez,Consumer,United States,Temecula,California,West
EM-13213,Emily Moore,Consumer,United States,Pembroke Pines,Florida,South
EC-13205,Emily Clark,Corporate,United States,Dublin,Ohio,East
CW-13850,Charles Williams,Corporate,United States,Rancho Cucamonga,California,West
SK-13750,Susan King,Home Office,United States,Plainfield,New Jersey,East
RM-13802,Richard Mitchell,Corporate,United States,Cottage Grove,Minnesota,Central
BM-13671,Betty Miller,Home Office,United States,Gulfport,Mississippi,South
SN-12912,Stephanie Nelson,Corporate,United States,Mishawaka,Indiana,Central
JG-11476,Joshua Garcia,Consumer,United States,Raleigh,North Carolina,South
KM-13266,Kevin Moore,Corporate,United States,Park Ridge,Illinois,Central
LM-13270,Linda Miller,Consumer,United States,Troy,New York,East
MM-13622,Michelle Miller,Consumer,United States,Columbia,South Carolina,South
MB-13425,Michelle Brown,Corporate,United States,Boynton Beach,Florida,South
MM-10003,Melissa Miller,Consumer,United States,Saint Charles,Illinois,Central
CG-13612,Carol Gomez,Consumer,United States,Pine Bluff,Arkansas,South
PT-11068,Paul Thompson,Corporate,United States,Antioch,California,West
SJ-10181,Susan Jones,Corporate,United States,Lawrence,Indiana,Central
KC-10147,Kevin Clark,Corporate,United States,San Angelo,Texas,Central
MP-10630,Matthew Parker,Consumer,United States,Odessa,Texas,Central
DM-10402,Donna Miller,Home Office,United States,Fargo,North Dakota,Central
PC-11105,Patricia Carter,Home Office,United States,Boynton Beach,Florida,South
EP-11450,Emily Parker,Consumer,United States,Morgan Hill,California,West
MA-12890,Mark Anderson,Home Office,United States,Kent,Washington,West
LH-10173,Laura Hernandez,Corporate,United States,Oak Park,Illinois,Central
BS-14083,Betty Smith,Consumer,United States,Apopka,Florida,South
SR-10668,Steven Roberts,Home Office,United States,Marietta,Georgia,South
RT-13809,Richard Turner,Home Office,United States,Antioch,California,West
LC-12276,Laura Clark,Home Office,United States,Dearborn,Michigan,Central
BN-11814,Brian Nelson,Corporate,United States,Dover,Delaware,East
JT-13151,Jason Torres,Home Office,United States,Las Vegas,Nevada,West
MT-11917,Michelle Torres,Home Office,United States,Jupiter,Florida,South
MD-12622,Margaret Davis,Consumer,United States,Providence,Rhode Island,East
JJ-14008,Jeffrey Jackson,Corporate,United States,Helena,Montana,West
JC-13876,Joshua Carter,Corporate,United States,Southaven,Mississippi,South
TW-10776,Thomas Wilson,Home Office,United States,Little Rock,Arkansas,South
LW-11005,Lisa Wright,Corporate,United States,Florence,Kentucky,South
SL-12252,Sandra Lee,Consumer,United States,Palm Coast,Florida,South
EN-13712,Emily Nelson,Corporate,United States,Bossier City,Louisiana,South
KJ-10412,Kimberly Jackson,Home Office,United States,San Gabriel,California,West
JH-10259,Joshua Hill,Home Office,United States,Cedar Rapids,Iowa,Central
LJ-10901,Linda Johnson,Home Office,United States,Sacramento,California,West
DM-12555,Donald Moore,Home Office,United States,Danbury,Connecticut,East
CJ-13350,Charles Johnson,Consumer,United States,Peoria,Arizona,West
LH-11607,Linda Hall,Corporate,United States,Redwood City,California,West
RW-12721,Ronald Wilson,Home Office,United States,Thomasville,North Carolina,South
DB-13272,Deborah Baker,Consumer,United States,Smyrna,Georgia,South
JN-11524,Joshua Nguyen,Consumer,United States,Tampa,Florida,South
SC-11416,Susan Carter,Corporate,United States,Glenview,Illinois,Central
MG-13002,Michelle Garcia,Consumer,United States,Denver,Colorado,West
JT-10792,John Torres,Home Office,United States,Fresno,California,West
DL-10531,Donald Lewis,Consumer,United States,Fort Worth,Texas,Central
AL-13067,Ashley Lopez,Consumer,United States,La Mesa,California,West
AB-12355,Ashley Baker,Corporate,United States,Wilmington,North Carolina,South
AA-13514,Ashley Adams,Corporate,United States,Sandy Springs,Georgia,South
SM-13749,Steven Mitchell,Home Office,United States,Monroe,Louisiana,South
JY-10966,Jason Young,Home Office,United States,Sacramento,California,West
LW-10834,Laura Wright,Corporate,United States,Lincoln Park,Michigan,Central
RG-12754,Rebecca Green,Home Office,United States,Reno,Nevada,West
PS-11396,Patricia Smith,Consumer,United States,Allentown,Pennsylvania,East
EP-11638,Elizabeth Parker,Home Office,United States,Lake Elsinore,California,West
JJ-11434,Jennifer Jones,Consumer,United States,Fairfield,Connecticut,East
SW-10791,Susan White,Corporate,United States,Ontario,California,West
PT-11785,Paul Torres,Corporate,United States,Cleveland,Ohio,East
AR-13397,Andrew Roberts,Home Office,United States,Boynton Beach,Florida,South
JB-12681,Jennifer Brown,Consumer,United States,Bloomington,Indiana,Central
JR-11180,John Ramirez,Home Office,United States,Tamarac,Florida,South
MA-14011,Michael Anderson,,United States,Gastonia,North Carolina,South
SD-12200,Sandra Diaz,Home Office,United States,Coral Gables,Florida,South
ES-12420,Edward Scott,Consumer,United States,Garland,Texas,Central
ML-11145,Mary Lee,Consumer,United States,El Paso,Texas,Central
DB-12602,Dorothy Brown,Consumer,United States,Eugene,Oregon,West
MA-12998,Matthew Allen,Home Office,United States,Freeport,New York,East
EM-10675,Emily Martin,Corporate,United States,Macon,Georgia,South
CC-14092,Chris Clark,Consumer,United States,Columbia,Maryland,East
MB-11973,Matthew Brown,Corporate,United States,Saint Petersburg,Florida,South
KE-10608,Kimberly Edwards,Consumer,United States,Bowling Green,Kentucky,South
ME-12320,Melissa Evans,Consumer,United States,Park Ridge,Illinois,Central
DC-13334,Dorothy Cruz,Corporate,United States,Modesto,California,West
CW-13477,Carol Wright,Consumer,United States,Logan,Utah,West
MM-13588,Michelle Miller,Corporate,United States,Noblesville,Indiana,Central
BR-11016,Brian Ramirez,Consumer,United States,Parma,Ohio,East
JR-12014,Jessica Ramirez,Home Office,United States,Bolingbrook,Illinois,Central
CR-12472,Chris Robinson,Consumer,United States,Durham,North Carolina,South
JR-10703,Jeffrey Rodriguez,Corporate,United States,Holland,Michigan,Central
BH-13951,Betty Hall,Consumer,United States,Sheboygan,Wisconsin,Central
LG-11297,Linda Gomez,Corporate,United States,Huntington Beach,California,West
ER-11953,Elizabeth Roberts,Home Office,United States,Franklin,Massachusetts,East
MM-10422,Margaret Miller,Consumer,United States,Waukesha,Wisconsin,Central
JG-14145,Jason Gonzalez,Corporate,United States,Westland,Michigan,Central
MW-13740,Michelle Wright,Corporate,United States,San Marcos,Texas,Central
JD-11488,Jessica Diaz,Home Office,United States,Richmond,Virginia,South
PG-10611,Paul Garcia,Home Office,United States,La Mesa,California,West
KC-12086,Kevin Carter,Consumer,United States,San Marcos,Texas,Central
KF-10475,Kenneth Flores,Home Office,United States,Saint Louis,Missouri,Central
NM-10560,Nancy Moore,Corporate,United States,Costa Mesa,California,West
KR-12881,Karen Ramirez,Home Office,United States,Redondo Beach,California,West
SG-11924,Stephanie Green,Consumer,United States,Reno,Nevada,West
DH-13996,Donna Harris,Home Office,United States,Gulfport,Mississippi,South
JW-11580,Jeffrey Wright,Corporate,United States,Bryan,Texas,Central
SP-13445,Steven Phillips,Consumer,United States,Cleveland,Ohio,East
MK-12193,Margaret King,Corporate,United States,Bolingbrook,Illinois,Central
DE-13062,David Evans,Consumer,United States,Grand Island,Nebraska,Central
RH-10509,Rebecca Hall,Home Office,United States,Richmond,Virginia,South
JN-12885,Joseph Nguyen,Corporate,United States,Phoenix,Arizona,West
AH-12431,Amanda Hill,Corporate,United States,Pleasant Grove,Utah,West
BH-11500,Barbara Harris,Corporate,United States,Orlando,Florida,South
JC-11140,Jeffrey Clark,Corporate,United States,Woodbury,Minnesota,Central
KP-12507,Kevin Phillips,Consumer,United States,Newark,Ohio,East
AM-14068,Anthony Martin,Consumer,United States,New Castle,Indiana,Central
LR-14162,Lisa Robinson,Home Office,United States,Taylor,Michigan,Central
LB-11928,Linda Baker,Corporate,United States,Littleton,Colorado,West
BN-11458,Barbara Nelson,Consumer,United States,Greeley,Colorado,West
EM-10770,Elizabeth Martin,,United States,Corpus Christi,Texas,Central
MT-11991,Michelle Thomas,Consumer,United States,Burbank,California,West
LR-12346,Linda Robinson,Home Office,United States,Jackson,Mississippi,South
DS-13857,Deborah Scott,Home Office,United States,Charlottesville,Virginia,South
KR-13146,Karen Robinson,Home Office,United States,Des Moines,Iowa,Central
DG-11134,David Green,Home Office,United States,Hesperia,California,West
JW-10005,Jennifer Wilson,Home Office,United States,Freeport,New York,East
JD-13667,Joseph Davis,Consumer,United States,Monroe,Louisiana,South
BY-11670,Brian Young,Corporate,United States,League City,Texas,Central
SC-10250,Sharon Carter,Consumer,United States,Roseville,Minnesota,Central
WA-13648,William Anderson,Corporate,United States,Summerville,South Carolina,South
TR-10102,Thomas Rodriguez,Consumer,United States,Coachella,California,West
WG-10610,William Green,Home Office,United States,Lubbock,Texas,Central
KG-12561,Kimberly Green,Consumer,United States,Cambridge,Massachusetts,East
LP-11310,Lisa Phillips,Corporate,United States,Ontario,California,West
CM-11155,Charles Martin,Consumer,United States,Salem,Virginia,South
WL-11489,William Lewis,Consumer,United States,Evanston,Illinois,Central
MT-12603,Margaret Torres,Home Office,United States,Mesquite,Texas,Central
SC-10735,Steven Clark,Home Office,United States,Mentor,Ohio,East
CD-11782,Carol Diaz,Home Office,United States,Orem,Utah,West
JN-13282,Jason Nguyen,Consumer,United States,Louisville,Kentucky,South
RE-10468,Richard Edwards,Corporate,United States,Coachella,California,West
PH-13408,Patricia Hall,Home Office,United States,Huntington Beach,California,West
ET-11111,Elizabeth Torres,Corporate,United States,Oceanside,California,West
RS-12018,Richard Scott,Corporate,United States,Apple Valley,Minnesota,Central
RC-13087,Rebecca Cruz,Consumer,United States,Dearborn,Michigan,Central
ET-12514,Elizabeth Taylor,Corporate,United States,Norman,Oklahoma,Central
KE-13175,Kevin Edwards,Consumer,United States,Concord,California,West
EB-11143,Edward Baker,Consumer,United States,Macon,Georgia,South
JL-10757,John Lewis,Consumer,United States,San Jose,California,West
BN-10285,Barbara Nguyen,Home Office,United States,Miramar,Florida,South
SC-12164,Stephanie Cruz,Consumer,United States,San Gabriel,California,West
BL-12656,Betty Lewis,Home Office,United States,Jonesboro,Arkansas,South
CR-10043,Charles Ramirez,Corporate,United States,Hialeah,Florida,South
ST-10636,Sandra Thomas,Home Office,United States,Royal Oak,Michigan,Central
JE-12923,John Evans,Consumer,United States,Frankfort,Illinois,Central
SS-10081,Sharon Sanchez,Consumer,United States,Akron,Ohio,East
DS-12314,Dorothy Scott,Corporate,United States,Jacksonville,Florida,South
JR-13370,Joseph Ramirez,Consumer,United States,Mount Pleasant,South Carolina,South
BW-13760,Betty Walker,Consumer,United States,Farmington,New Mexico,West
DT-10194,Donna Torres,Consumer,United States,Decatur,Alabama,South
MH-13160,Melissa Harris,,United States,Murfreesboro,Tennessee,South
JW-10783,James Wilson,Home Office,United States,Virginia Beach,Virginia,South
EP-13459,Emily Parker,Corporate,United States,Long Beach,California,West
JR-10138,Joshua Ramirez,Home Office,United States,Malden,Massachusetts,East
JS-13534,Jessica Smith,Consumer,United States,Lawrence,Indiana,Central
SB-10734,Stephanie Brown,Consumer,United States,San Gabriel,California,West
PM-10947,Paul Moore,Consumer,United States,Montebello,California,West
PS-10736,Patricia Scott,Home Office,United States,Hattiesburg,Mississippi,South
KT-13133,Kenneth Turner,Corporate,United States,Royal Oak,Michigan,Central
MT-12171,Michael Thomas,Consumer,United States,Saint Cloud,Minnesota,Central
PW-11694,Paul Walker,Consumer,United States,Norwich,Connecticut,East
JR-13358,John Rodriguez,Consumer,United States,Coppell,Texas,Central
GW-13307,George Walker,Home Office,United States,Monroe,North Carolina,South
DR-12999,Donna Rivera,Consumer,United States,Richardson,Texas,Central
SR-11406,Sandra Rivera,Consumer,United States,Cary,North Carolina,South
AR-11754,Amanda Robinson,Consumer,United States,Edinburg,Texas,Central
DM-11675,Dorothy Mitchell,Corporate,United States,Gresham,Oregon,West
RE-11295,Rebecca Edwards,Home Office,United States,Wilmington,North Carolina,South
RF-12716,Richard Flores,Home Office,United States,West Palm Beach,Florida,South
NG-14200,Nancy Gomez,Consumer,United States,Fairfield,Connecticut,East
KE-10106,Kevin Evans,Corporate,United States,Wheeling,West Virginia,East
KJ-12230,Kenneth Johnson,Corporate,United States,Missoula,Montana,West
GR-10875,George Robinson,Corporate,United States,La Porte,Indiana,Central
JR-12174,Jeffrey Ramirez,Consumer,United States,Sierra Vista,Arizona,West
PL-11899,Patricia Lopez,Consumer,United States,Arlington,Texas,Central
KC-11837,Karen Collins,Corporate,United States,Knoxville,Tennessee,South
JW-13404,Jessica Wilson,Consumer,United States,Florence,Alabama,South
SP-13660,Steven Perez,Corporate,United States,Monroe,Louisiana,South
LS-10680,Laura Sanchez,Consumer,United States,Malden,Massachusetts,East
CA-12639,Charles Allen,Consumer,United States,Milwaukee,Wisconsin,Central
JC-10960,Jennifer Campbell,Home Office,United States,Hampton,Virginia,South
DJ-14041,David Jackson,Consumer,United States,Oklahoma City,Oklahoma,Central
MC-10622,Mark Clark,Corporate,United States,Chandler,Arizona,West
GG-11718,George Gonzalez,Home Office,United States,Troy,New York,East
DH-12142,David Hall,Home Office,United States,Frisco,Texas,Central
MN-11522,Michelle Nelson,Corporate,United States,Conway,Arkansas,South
KJ-11428,Kenneth Jones,Home Office,United States,Lansing,Michigan,Central
LW-13377,Laura Williams,Consumer,United States,Tyler,Texas,Central
LW-10272,Linda Wright,Home Office,United States,Macon,Georgia,South
SF-10100,Sandra Flores,Consumer,United States,Danbury,Connecticut,East
DE-12218,Daniel Edwards,Home Office,United States,Tigard,Oregon,West
GG-14159,George Garcia,Corporate,United States,Torrance,California,West
JH-11569,James Hernandez,Corporate,United States,Saint Petersburg,Florida,South
AA-11734,Anthony Adams,Consumer,United States,College Station,Texas,Central
SW-12932,Sharon Wilson,Corporate,United States,Peoria,Arizona,West
LC-11666,Lisa Clark,Consumer,United States,Allen,Texas,Central
AM-12946,Andrew Miller,Home Office,United States,Apple Valley,California,West
DR-11583,Deborah Robinson,Home Office,United States,La Crosse,Wisconsin,Central
SW-10248,Sarah Williams,Home Office,United States,Fairfield,Connecticut,East
CP-10746,Carol Parker,Consumer,United States,Sparks,Nevada,West
JJ-11765,Joshua Johnson,Consumer,United States,Redwood City,California,West
EN-10428,Elizabeth Nelson,Consumer,United States,Georgetown,Kentucky,South
JT-13398,Jennifer Thomas,Consumer,United States,Haltom City,Texas,Central
TH-14169,Thomas Hall,Corporate,United States,Mcallen,Texas,Central
DW-11508,David White,Home Office,United States,Park Ridge,Illinois,Central
CL-10154,Carol Lee,Corporate,United States,Logan,Utah,West
MY-13861,Michelle Young,Consumer,United States,Redmond,Oregon,West
AH-13551,Andrew Harris,Home Office,United States,Jackson,Michigan,Central
KT-13011,Kevin Thomas,Home Office,United States,Greenville,North Carolina,South
EW-10011,Elizabeth Wilson,Consumer,United States,Southaven,Mississippi,South
JH-12045,John Hall,Home Office,United States,Columbia,Missouri,Central
LR-13655,Laura Robinson,Corporate,United States,Round Rock,Texas,Central
JW-10826,Joseph Wilson,Corporate,United States,Greeley,Colorado,West
AS-11364,Ashley Smith,Home Office,United States,Glenview,Illinois,Central
MG-10808,Michelle Green,Home Office,United States,Loveland,Colorado,West
WM-12829,William Martin,Corporate,United States,San Luis Obispo,California,West
CM-14018,Charles Moore,Consumer,United States,Lake Forest,California,West
MR-10922,Matthew Ramirez,Corporate,United States,Torrance,California,West
KE-12921,Kenneth Edwards,Consumer,United States,Columbia,Missouri,Central
MW-10830,Mary Wilson,Consumer,United States,La Porte,Texas,Central
LA-13181,Linda Allen,Corporate,United States,Broomfield,Colorado,West
