customer_id,customer_name,segment,country,city,state,region
WG-11978,William Garcia,Corporate,United States,Lewiston (Updated),Maine,East
JG-210230,Jennifer Green,Corporate,United States,Conroe,Texas,Central
WG-11834,William Garcia,Corporate,United States,Hempstead (Updated),New York,East
PG-11000,Patricia Gomez,Home Office,United States,Mobile (Updated),Alabama,South
RR-12787,Robert Rodriguez,Corporate,United States,Bellevue (Updated),Washington,West
ES-210038,Emily Scott,Consumer,United States,Yonkers,New York,East
ML-13294,Melissa Lee,Home Office,United States,Reno (Updated),Nevada,West
DC-12658,Daniel Cruz,Corporate,United States,Revere (Updated),Massachusetts,East
MR-210055,Mary Rodriguez,Home Office,United States,Columbia,Tennessee,South
MS-10238,Melissa Scott,Consumer,United States,Little Rock (Updated),Arkansas,South
JM-210136,Jennifer Mitchell,Home Office,United States,Harlingen,Texas,Central
TD-210097,Timothy Davis,Consumer,United States,Columbus,Georgia,South
RP-12799,Richard Perez,Consumer,United States,Taylor (Updated),Michigan,Central
DT-12099,Dorothy Taylor,Home Office,United States,Warwick (Updated),Rhode Island,East
RL-11860,Robert Lopez,Corporate,United States,Wichita (Updated),Kansas,Central
SJ-13779,Steven Jones,Consumer,United States,Linden (Updated),New Jersey,East
RY-13565,Robert Young,Home Office,United States,Cincinnati (Updated),Ohio,East
JE-210092,Jeffrey Edwards,Consumer,United States,Mcallen,Texas,Central
SM-10243,Susan Mitchell,Consumer,United States,Chandler (Updated),Arizona,West
SR-210269,Sharon Rivera,Consumer,United States,Arlington,Texas,Central
LP-210144,Laura Phillips,Home Office,United States,Mount Pleasant,South Carolina,South
SR-14166,Sarah Rodriguez,Consumer,United States,Sanford (Updated),Florida,South
JG-13628,Jeffrey Gomez,Home Office,United States,Independence (Updated),Missouri,Central
KM-13287,Kimberly Martin,Home Office,United States,Murray (Updated),Kentucky,South
MS-210126,Michael Smith,Consumer,United States,Coachella,California,West
ML-10899,Michael Lewis,Consumer,United States,Elkhart (Updated),Indiana,Central
LT-13387,Linda Torres,Consumer,United States,Edinburg (Updated),Texas,Central
JT-210027,Jason Turner,Corporate,United States,Lubbock,Texas,Central
KT-12671,Karen Torres,Consumer,United States,Fort Worth (Updated),Texas,Central
BJ-210137,Betty Jackson,Consumer,United States,Wilmington,North Carolina,South
MC-11034,Matthew Collins,Corporate,United States,Cleveland (Updated),Ohio,East
SM-13259,Stephanie Moore,Home Office,United States,Lawrence (Updated),Massachusetts,East
BJ-13594,Betty Johnson,Home Office,United States,Columbus (Updated),Indiana,Central
SS-13246,Susan Smith,Home Office,United States,Elyria (Updated),Ohio,East
MJ-12122,Matthew Jones,Corporate,United States,Beaumont (Updated),Texas,Central
JM-14047,James Mitchell,Consumer,United States,West Palm Beach (Updated),Florida,South
MC-210122,Mary Cruz,Consumer,United States,Avondale,Arizona,West
JA-210248,Jeffrey Anderson,Home Office,United States,Mcallen,Texas,Central
MH-13160,Melissa Harris,Corporate,United States,Murfreesboro (Updated),Tennessee,South
CR-10043,Charles Ramirez,Home Office,United States,Hialeah (Updated),Florida,South
RG-12754,Rebecca Green,Consumer,United States,Reno (Updated),Nevada,West
GH-210197,George Hill,Consumer,United States,Wheeling,Illinois,Central
PN-13895,Patricia Nguyen,Home Office,United States,Colorado Springs (Updated),Colorado,West
SW-13947,Sharon Williams,Home Office,United States,Woonsocket (Updated),Rhode Island,East
JL-210013,James Lee,Corporate,United States,Chico,California,West
ML-10489,Mark Lewis,Corporate,United States,Waterloo (Updated),Iowa,Central
LH-13931,Linda Hall,Consumer,United States,New Bedford (Updated),Massachusetts,East
ES-11049,Elizabeth Smith,Home Office,United States,Santa Fe (Updated),New Mexico,West
MW-14003,Michelle Wilson,Corporate,United States,Concord (Updated),New Hampshire,East
MT-10377,Michael Thomas,Home Office,United States,Everett (Updated),Washington,West
JD-210118,Jeffrey Davis,Consumer,United States,Bossier City,Louisiana,South
GF-13193,George Flores,Corporate,United States,Altoona (Updated),Pennsylvania,East
DM-210213,Dorothy Mitchell,Corporate,United States,Wilmington,Delaware,East
