user_id,transaction_date,region,product_category,sale_amount,price,status,city,age,subscription,email,username,raw_timestamp,store_id
U1250,2024-02-04,West,Furniture,2013.39,1196.35,Inactive,Chennai,39,Premium,u1250@company.com,user_1250,2024-02-04 20:28:23,S001
U1358,2024-11-28,West,Toys,3037.93,457.48,,Chennai,63,Free,u1358@gmail.com,user_1358,2024-11-28 18:07:52,S013
U1353,2024-09-03,West,Groceries,3689.18,98.23,Pending,Pune,26,Free,u1353@company.com,user_1353,2024-09-03 04:04:45,S025
U1888,2025-03-30,West,Clothing,731.13,1523.3,Inactive,Bangalore,41,Premium,u1888@gmail.com,user_1888,2025-03-30 15:53:09,S005
U1846,2024-04-13,West,Electronics,1452.86,,Inactive,Delhi,60,Free,u1846@gmail.com,user_1846,2024-04-13 22:50:50,S017
U1108,2025-01-27,West,Electronics,2161.01,1196.28,,Bangalore,34,Standard,u1108@gmail.com,user_1108,2025-01-27 14:36:08,S003
U1081,2024-01-11,East,Groceries,671.97,953.88,Inactive,Chennai,35,Standard,u1081@company.com,,2024-01-11 01:44:33,S011
U1687,2024-08-26,North,Office Supplies,1842.04,1900.55,Active,Mumbai,42,Standard,u1687@outlook.com,user_1687,2024-08-26 14:21:47,S005
U1362,2024-08-15,East,Toys,493.72,1335.78,,Lucknow,63,Standard,u1362@outlook.com,user_1362,2024-08-15 15:12:20,S015
U1165,2025-01-31,North,Toys,1676.11,1233.37,,Delhi,52,Premium,u1165@outlook.com,user_1165,2025-01-31 21:48:14,S020
U1878,2024-06-06,East,Furniture,3684.55,123.75,Inactive,Pune,54,Standard,u1878@gmail.com,user_1878,2024-06-06 07:53:57,S021
U1613,2024-05-04,West,Electronics,4289.38,1316.23,Inactive,Jaipur,59,Basic,u1613@company.com,user_1613,2024-05-04 02:40:29,S009
U1432,2025-03-12,South,Groceries,2382.66,28.41,Inactive,Hyderabad,31,Standard,u1432@outlook.com,user_1432,2025-03-12 00:24:06,S014
U1233,2024-11-17,North,Toys,1492.21,1292.84,Pending,Jaipur,64,Standard,u1233@company.com,user_1233,2024-11-17 05:54:01,S005
U1523,2024-02-27,East,Toys,3697.21,1753.03,Inactive,Bangalore,16,Standard,,user_1523,2024-02-27 10:02:55,S016
U1219,2024-01-09,North,Furniture,2458.7,277.3,Active,Delhi,31,Standard,u1219@yahoo.com,user_1219,2024-01-09 06:59:01,S019
U1452,2024-09-28,West,Toys,1908.11,1493.22,Inactive,Mumbai,35,Free,u1452@outlook.com,user_1452,2024-09-28 03:36:59,S024
U1770,2024-12-05,South,Electronics,102.21,1026.25,Inactive,Delhi,40,Free,u1770@yahoo.com,user_1770,2024-12-05 00:30:06,S010
U1648,2025-05-17,East,Office Supplies,1911.47,791.94,Active,Lucknow,27,Basic,u1648@gmail.com,user_1648,2025-05-17 14:45:13,S015
U1657,2025-06-24,South,Furniture,4170.39,952.73,Pending,Delhi,50,Basic,u1657@company.com,user_1657,2025-06-24 12:55:04,S019
U1193,2025-03-09,East,Clothing,1301.71,1935.69,,Bangalore,61,Free,u1193@gmail.com,user_1193,2025-03-09 18:49:51,S012
U1390,2024-05-01,West,Office Supplies,1964.22,,Inactive,Hyderabad,19,Premium,u1390@yahoo.com,user_1390,2024-05-01 23:01:50,S011
U1294,2024-10-02,East,Groceries,4287.89,846.25,,Mumbai,22,Free,u1294@outlook.com,user_1294,2024-10-02 18:11:52,S021
U1079,2024-12-16,North,Clothing,1394.51,1344.35,,Bangalore,28,Standard,u1079@company.com,user_1079,2024-12-16 05:03:30,S001
U1279,2024-05-07,North,Clothing,4452.96,1790.33,,Delhi,26,Free,u1279@outlook.com,user_1279,2024-05-07 16:17:51,S003
U1328,2025-05-26,South,Electronics,4212.51,701.96,Active,Kolkata,39,Basic,u1328@company.com,user_1328,2025-05-26 01:10:59,S012
U1541,2025-02-27,North,Clothing,3459.39,1782.93,Pending,Kolkata,57,Basic,u1541@yahoo.com,user_1541,2025-02-27 05:45:34,S001
U1517,2024-01-24,East,Toys,589.38,1397.84,Inactive,Pune,32,Standard,u1517@yahoo.com,user_1517,2024-01-24 22:03:43,S023
U1731,2024-05-10,North,Clothing,2534.2,1687.7,,Mumbai,21,Premium,u1731@outlook.com,user_1731,2024-05-10 21:15:03,S022
U1444,2024-11-28,West,Furniture,3982.23,797.66,Inactive,Mumbai,17,Free,u1444@yahoo.com,user_1444,2024-11-28 02:15:10,S016
U1674,2025-05-29,South,Clothing,3082.4,962.71,Pending,Mumbai,57,Basic,u1674@company.com,user_1674,2025-05-29 18:04:56,S011
U1816,2024-10-25,West,Clothing,3381.24,612.64,Pending,Chennai,60,Free,u1816@gmail.com,user_1816,2024-10-25 19:30:37,S013
U1895,2024-12-25,South,Office Supplies,3689.99,1315.09,,Delhi,31,Standard,u1895@gmail.com,user_1895,2024-12-25 20:51:47,S008
U1174,2024-06-29,North,Furniture,3535.03,372.15,Active,Delhi,28,Basic,u1174@yahoo.com,user_1174,2024-06-29 06:16:57,S014
U1426,2024-11-16,West,Electronics,3731.17,1739.01,,Pune,55,Standard,u1426@yahoo.com,user_1426,2024-11-16 06:18:28,S006
U1153,2025-06-19,North,Groceries,2812.8,978.78,Active,Pune,15,Free,,user_1153,2025-06-19 18:07:03,S016
U1372,2025-02-26,West,Furniture,270.74,,Active,Bangalore,25,Premium,u1372@gmail.com,user_1372,2025-02-26 09:56:52,S008
U1338,2024-06-15,South,Toys,1323.46,1475.87,Pending,Bangalore,63,Basic,u1338@company.com,user_1338,2024-06-15 16:20:05,S013
U1131,2025-05-22,North,Office Supplies,3548.51,899.02,Inactive,Mumbai,45,Standard,u1131@yahoo.com,user_1131,2025-05-22 12:35:23,S020
U1471,2024-09-27,East,Groceries,2198.95,1813.16,Pending,Mumbai,18,Standard,u1471@yahoo.com,user_1471,2024-09-27 21:22:22,S010
U1684,2025-01-09,South,Furniture,4984.72,1503.48,Active,Jaipur,56,Free,u1684@yahoo.com,,2025-01-09 01:08:22,S017
U1427,2024-10-19,South,Electronics,2637.51,,Inactive,Mumbai,18,Basic,u1427@yahoo.com,user_1427,2024-10-19 21:16:09,S002
U1614,2024-07-03,West,Groceries,3711.0,,Pending,Chennai,55,Free,u1614@gmail.com,user_1614,2024-07-03 13:25:10,S018
U1530,2024-05-30,West,Office Supplies,3834.45,295.82,Inactive,Mumbai,55,Standard,u1530@yahoo.com,user_1530,2024-05-30 12:43:55,S022
U1277,2024-05-14,West,Furniture,2723.91,1893.63,Active,Mumbai,60,Basic,u1277@yahoo.com,user_1277,2024-05-14 11:03:28,S024
U1764,2025-01-21,West,Office Supplies,475.78,,Pending,Delhi,24,Free,u1764@company.com,user_1764,2025-01-21 06:46:03,S021
U1237,2024-08-30,West,Furniture,3654.41,1946.91,Active,Mumbai,31,Premium,,user_1237,2024-08-30 14:48:23,S020
U1359,2024-02-27,East,Furniture,1211.38,179.03,Active,Hyderabad,22,Standard,u1359@outlook.com,,2024-02-27 21:55:27,S019
U1754,2024-02-05,South,Toys,287.69,372.52,Inactive,Bangalore,65,Basic,u1754@outlook.com,,2024-02-05 15:30:54,S012
U1850,2024-06-23,West,Groceries,691.49,723.74,Pending,Pune,56,Free,u1850@company.com,user_1850,2024-06-23 23:49:12,S004
U1180,2024-09-11,West,Clothing,3115.25,1451.0,Active,Kolkata,43,Standard,u1180@outlook.com,user_1180,2024-09-11 07:39:12,S010
U1890,2024-07-25,North,Electronics,2157.44,1895.57,,Delhi,17,Free,u1890@company.com,user_1890,2024-07-25 23:53:55,S023
U1776,2024-11-22,South,Office Supplies,3164.43,1830.28,Inactive,Mumbai,58,Standard,u1776@gmail.com,user_1776,2024-11-22 03:51:49,S023
U1539,2025-01-30,East,Clothing,2246.63,1679.67,Active,Pune,54,Free,u1539@outlook.com,user_1539,2025-01-30 19:26:22,S011
U1394,2024-12-27,North,Clothing,2147.97,833.75,Pending,Mumbai,56,Basic,u1394@company.com,user_1394,2024-12-27 15:34:34,S008
U1538,2024-06-04,West,Groceries,1845.15,1894.86,Inactive,Delhi,21,Basic,u1538@yahoo.com,user_1538,2024-06-04 22:09:34,S020
U1441,2024-02-19,West,Groceries,455.25,1462.43,Inactive,Hyderabad,54,Basic,u1441@yahoo.com,user_1441,2024-02-19 18:55:47,S017
U1377,2024-04-25,South,Toys,446.31,1057.55,Pending,Bangalore,20,Premium,u1377@gmail.com,user_1377,2024-04-25 17:51:37,S010
U1843,2024-01-27,West,Electronics,1907.2,,Pending,Mumbai,55,Premium,u1843@outlook.com,user_1843,2024-01-27 13:49:11,S021
U1606,2024-06-13,South,Electronics,1887.32,1349.86,Active,Hyderabad,24,Standard,u1606@yahoo.com,user_1606,2024-06-13 09:21:20,S001
U1134,2025-02-09,South,Toys,2150.53,1881.87,Pending,Mumbai,41,Basic,u1134@gmail.com,user_1134,2025-02-09 03:16:27,S012
U1735,2024-11-02,South,Clothing,4168.18,111.94,,Delhi,43,Standard,u1735@outlook.com,user_1735,2024-11-02 14:09:32,S019
U1851,2025-06-19,East,Office Supplies,3532.01,88.42,,Jaipur,59,Free,u1851@gmail.com,,2025-06-19 02:58:07,S019
U1875,2025-05-25,West,Groceries,4419.38,1181.84,,Bangalore,43,Premium,u1875@gmail.com,user_1875,2025-05-25 17:17:39,S021
U1435,2024-04-07,East,Electronics,3506.91,1009.08,Active,Mumbai,59,Free,u1435@gmail.com,user_1435,2024-04-07 18:05:20,S003
U1844,2024-01-26,East,Office Supplies,948.3,836.01,,Pune,31,Premium,u1844@company.com,user_1844,2024-01-26 18:06:05,S005
U1367,2024-07-11,East,Clothing,144.67,1969.91,Inactive,Kolkata,52,Basic,u1367@gmail.com,user_1367,2024-07-11 20:16:49,S018
U1616,2024-08-05,East,Electronics,2826.75,1893.08,Active,Bangalore,56,Free,u1616@company.com,user_1616,2024-08-05 10:12:12,S002
U1682,2025-02-18,South,Groceries,1430.51,224.99,Pending,Bangalore,29,Basic,,user_1682,2025-02-18 02:31:43,S001
U1048,2025-06-08,East,Toys,3830.72,612.88,,Pune,54,Premium,u1048@company.com,user_1048,2025-06-08 06:43:59,S007
U1631,2025-02-25,West,Clothing,3762.22,1094.02,,Bangalore,17,Standard,u1631@yahoo.com,user_1631,2025-02-25 14:35:24,S004
U1290,2024-01-14,North,Clothing,1667.37,393.28,Pending,Mumbai,32,Premium,,user_1290,2024-01-14 08:28:38,S004
U1406,2024-07-07,North,Toys,1425.96,1160.52,Inactive,Delhi,59,Standard,u1406@company.com,user_1406,2024-07-07 06:38:06,S015
U1268,2024-06-14,West,Office Supplies,1608.0,985.16,,Delhi,16,Free,u1268@outlook.com,user_1268,2024-06-14 07:12:50,S017
U1711,2024-05-08,East,Toys,1009.53,620.45,Pending,Hyderabad,16,Premium,u1711@company.com,user_1711,2024-05-08 05:21:20,S001
U1769,2024-09-10,North,Electronics,2276.18,1635.29,,Hyderabad,22,Basic,u1769@outlook.com,user_1769,2024-09-10 19:40:27,S006
U1004,2024-11-14,West,Toys,4248.21,673.25,Active,Mumbai,64,Standard,,user_1004,2024-11-14 20:57:13,S011
U1393,2024-03-26,South,Groceries,2910.49,1499.08,Active,Delhi,15,Basic,u1393@gmail.com,user_1393,2024-03-26 15:08:58,S004
U1569,2024-01-06,North,Toys,3679.76,1291.12,,Bangalore,30,Basic,u1569@yahoo.com,user_1569,2024-01-06 02:25:17,S008
U1130,2024-08-20,East,Furniture,4362.63,473.02,Active,Mumbai,47,Free,u1130@gmail.com,user_1130,2024-08-20 07:03:45,S009
U1694,2024-12-07,North,Furniture,2708.38,1212.78,,Kolkata,26,Standard,u1694@gmail.com,user_1694,2024-12-07 19:12:03,S023
U1297,2024-06-14,East,Toys,2342.38,195.65,Inactive,Jaipur,58,Basic,u1297@yahoo.com,user_1297,2024-06-14 16:33:46,S020
U1092,2024-12-06,East,Groceries,3843.37,1291.53,,Jaipur,62,Free,u1092@company.com,user_1092,2024-12-06 07:16:07,S010
U1851,2024-09-02,East,Electronics,4389.15,1989.88,,Chennai,57,Free,u1851@yahoo.com,user_1851,2024-09-02 04:19:25,S018
U1176,2025-03-05,West,Electronics,2691.17,80.54,Pending,Delhi,42,Premium,u1176@yahoo.com,user_1176,2025-03-05 00:09:34,S013
U1211,2025-02-02,North,Furniture,4356.26,1327.98,,Bangalore,32,Free,,,2025-02-02 14:10:03,S002
U1810,2024-01-19,West,Groceries,3039.45,1117.17,Pending,Bangalore,48,Free,,user_1810,2024-01-19 15:00:44,S017
U1223,2024-04-14,East,Toys,4153.05,122.15,Inactive,Delhi,57,Basic,u1223@gmail.com,user_1223,2024-04-14 15:15:59,S025
U1613,2025-06-02,South,Electronics,2966.92,636.84,Pending,Mumbai,33,Basic,u1613@company.com,user_1613,2025-06-02 13:18:13,S005
U1888,2024-06-13,West,Groceries,817.38,534.07,Pending,Bangalore,64,Free,u1888@gmail.com,user_1888,2024-06-13 11:49:39,S008
U1892,2025-01-12,West,Furniture,2464.87,638.69,Pending,Mumbai,30,Free,u1892@outlook.com,user_1892,2025-01-12 10:59:48,S013
U1035,2024-03-27,West,Groceries,1527.96,351.49,Active,Delhi,17,Standard,u1035@company.com,user_1035,2024-03-27 15:44:20,S017
U1454,2024-03-12,West,Electronics,4734.44,1976.83,Active,Mumbai,53,Free,u1454@gmail.com,user_1454,2024-03-12 20:58:10,S010
U1779,2024-10-09,South,Clothing,1334.9,986.26,,Hyderabad,22,Standard,u1779@outlook.com,user_1779,2024-10-09 03:08:34,S025
U1254,2024-10-07,South,Office Supplies,4853.93,275.41,,Bangalore,62,Standard,u1254@outlook.com,user_1254,2024-10-07 17:40:13,S007
U1584,2024-09-24,North,Groceries,2594.5,495.07,Active,Delhi,45,Basic,u1584@company.com,user_1584,2024-09-24 22:49:11,S009
U1618,2025-05-05,East,Clothing,570.41,663.44,,Lucknow,65,Basic,u1618@company.com,user_1618,2025-05-05 16:43:22,S005
U1808,2024-09-29,East,Clothing,2506.88,1050.91,,Surat,21,Premium,u1808@yahoo.com,user_1808,2024-09-29 06:33:32,S011
U1346,2024-09-12,West,Office Supplies,1530.93,434.0,,Mumbai,34,Premium,u1346@company.com,user_1346,2024-09-12 00:39:29,S011
U1118,2024-01-02,North,Toys,3045.54,175.66,Pending,Kolkata,41,Standard,u1118@gmail.com,user_1118,2024-01-02 00:52:22,S008
U1688,2024-09-25,South,Toys,4704.44,475.31,Active,Bangalore,50,Standard,u1688@yahoo.com,user_1688,2024-09-25 20:52:29,S023
U1875,2024-08-28,South,Groceries,3642.32,1315.64,Active,Chennai,20,Standard,u1875@company.com,,2024-08-28 04:59:47,S024
U1754,2024-02-01,East,Toys,1313.77,588.06,Inactive,Jaipur,16,Free,u1754@company.com,user_1754,2024-02-01 11:22:50,S012
U1369,2024-10-09,West,Groceries,2573.66,899.03,Pending,Bangalore,51,Standard,,user_1369,2024-10-09 01:12:19,S011
U1281,2024-01-09,East,Furniture,4554.45,153.26,Pending,Hyderabad,43,Basic,u1281@company.com,user_1281,2024-01-09 23:31:06,S012
U1046,2024-09-05,East,Electronics,902.63,,Pending,Pune,21,Free,u1046@gmail.com,user_1046,2024-09-05 03:07:31,S020
U1019,2024-11-16,West,Clothing,3763.45,171.8,,Bangalore,61,Standard,u1019@company.com,user_1019,2024-11-16 08:45:09,S012
U1342,2025-04-06,North,Groceries,4310.48,1190.9,,Delhi,40,Premium,u1342@yahoo.com,user_1342,2025-04-06 05:51:00,S023
U1309,2025-05-22,East,Office Supplies,666.62,642.59,Active,Hyderabad,59,Standard,u1309@company.com,user_1309,2025-05-22 02:30:48,S024
U1280,2024-04-12,North,Electronics,4136.35,1385.8,Active,Kolkata,19,Free,u1280@yahoo.com,,2024-04-12 08:58:34,S003
U1331,2024-07-28,North,Groceries,4367.35,606.23,Pending,Mumbai,38,Premium,,user_1331,2024-07-28 17:00:08,S016
U1488,2024-05-17,South,Toys,3265.36,781.05,,Mumbai,27,Basic,,user_1488,2024-05-17 00:59:17,S014
U1246,2024-01-08,North,Office Supplies,3783.77,,Active,Bangalore,61,Premium,u1246@company.com,user_1246,2024-01-08 22:28:00,S024
U1812,2024-08-19,North,Toys,1653.57,,Pending,Jaipur,24,Premium,u1812@company.com,user_1812,2024-08-19 06:59:18,S020
U1382,2024-12-05,South,Furniture,2787.11,37.15,Active,Kolkata,48,Premium,u1382@company.com,,2024-12-05 09:19:01,S008
U1349,2024-12-13,North,Clothing,4858.17,359.15,,Bangalore,30,Free,u1349@outlook.com,user_1349,2024-12-13 07:31:28,S003
U1643,2025-05-02,West,Office Supplies,2587.0,1692.11,Inactive,Bangalore,24,Standard,u1643@yahoo.com,user_1643,2025-05-02 01:17:23,S014
U1359,2024-03-24,North,Clothing,3771.49,50.6,Active,Surat,18,Standard,u1359@gmail.com,user_1359,2024-03-24 16:00:00,S011
U1006,2024-11-22,South,Clothing,857.5,,,Chennai,21,Free,u1006@yahoo.com,user_1006,2024-11-22 03:48:14,S007
U1315,2025-04-19,North,Electronics,497.58,615.39,Active,Mumbai,35,Basic,u1315@yahoo.com,user_1315,2025-04-19 12:32:03,S022
U1148,2025-04-06,East,Toys,4850.12,863.07,Pending,Bangalore,31,Basic,u1148@yahoo.com,user_1148,2025-04-06 18:02:14,S020
U1596,2024-02-12,West,Furniture,2635.56,,Pending,Lucknow,45,Standard,u1596@outlook.com,user_1596,2024-02-12 10:20:52,S008
U1775,2025-02-28,West,Toys,4195.46,1546.57,,Bangalore,52,Basic,u1775@gmail.com,user_1775,2025-02-28 01:35:59,S014
U1017,2024-07-07,East,Furniture,357.24,1898.31,Active,Delhi,44,Premium,u1017@company.com,,2024-07-07 23:04:21,S022
U1443,2024-03-13,East,Toys,2562.56,1037.27,Inactive,Mumbai,46,Standard,u1443@gmail.com,user_1443,2024-03-13 23:15:46,S019
U1494,2025-04-26,West,Electronics,2492.63,1749.59,Pending,Bangalore,33,Standard,u1494@company.com,user_1494,2025-04-26 08:59:46,S004
U1096,2025-01-30,North,Office Supplies,3632.48,1813.62,Inactive,Delhi,52,Basic,u1096@outlook.com,user_1096,2025-01-30 22:42:25,S005
U1219,2025-04-19,South,Electronics,4543.88,545.78,,Delhi,47,Basic,u1219@gmail.com,user_1219,2025-04-19 03:36:02,S016
U1390,2025-04-29,South,Clothing,893.77,,Pending,Lucknow,52,Basic,u1390@gmail.com,user_1390,2025-04-29 21:36:22,S011
U1092,2024-10-18,West,Clothing,295.77,1561.86,Inactive,Hyderabad,56,Basic,u1092@outlook.com,user_1092,2024-10-18 16:01:55,S025
U1616,2025-06-05,South,Groceries,249.26,,Pending,Pune,48,Free,u1616@yahoo.com,user_1616,2025-06-05 19:20:10,S013
U1126,2024-03-11,North,Groceries,2890.65,1987.01,Inactive,Bangalore,44,Premium,u1126@yahoo.com,user_1126,2024-03-11 10:59:15,S003
U1286,2024-10-09,North,Toys,2563.73,1674.23,Pending,Mumbai,21,Free,u1286@company.com,user_1286,2024-10-09 13:42:17,S004
U1521,2025-05-20,West,Electronics,4312.46,328.36,,Bangalore,39,Free,u1521@company.com,user_1521,2025-05-20 17:55:00,S022
U1563,2024-03-27,North,Clothing,1099.73,867.39,Pending,Mumbai,32,Standard,u1563@company.com,user_1563,2024-03-27 13:12:18,S007
U1288,2024-02-16,East,Toys,2693.74,,Active,Delhi,22,Basic,u1288@outlook.com,user_1288,2024-02-16 06:39:32,S011
U1419,2025-04-14,North,Electronics,2240.76,1438.08,Active,Mumbai,35,Free,u1419@yahoo.com,user_1419,2025-04-14 12:48:02,S022
U1564,2024-09-12,West,Toys,780.0,1514.09,Active,Hyderabad,35,Premium,u1564@company.com,user_1564,2024-09-12 04:10:55,S005
U1486,2024-04-21,North,Groceries,4811.59,616.24,Inactive,Mumbai,50,Basic,,user_1486,2024-04-21 15:01:11,S007
U1462,2025-02-16,East,Toys,2158.91,1544.66,Pending,Delhi,29,Standard,u1462@outlook.com,user_1462,2025-02-16 03:44:25,S001
U1512,2025-04-13,West,Electronics,1274.59,673.8,,Kolkata,16,Standard,u1512@outlook.com,user_1512,2025-04-13 07:32:17,S002
U1874,2024-03-15,West,Toys,3382.41,1200.71,,Ahmedabad,24,Standard,u1874@yahoo.com,user_1874,2024-03-15 05:27:22,S010
U1785,2024-07-12,East,Toys,1623.71,1897.69,Pending,Hyderabad,31,Basic,u1785@yahoo.com,user_1785,2024-07-12 01:25:24,S005
U1365,2024-03-30,West,Furniture,4469.75,87.5,Active,Surat,54,Premium,u1365@yahoo.com,user_1365,2024-03-30 12:52:31,S004
U1227,2024-12-22,West,Office Supplies,4875.95,864.18,Inactive,Pune,60,Free,u1227@outlook.com,user_1227,2024-12-22 14:55:10,S018
U1059,2024-03-19,North,Groceries,401.02,1056.66,Pending,Mumbai,33,Basic,u1059@company.com,user_1059,2024-03-19 00:37:08,S025
U1066,2024-09-13,East,Clothing,2432.84,1266.3,Active,Bangalore,50,Premium,u1066@gmail.com,,2024-09-13 21:25:40,S017
U1628,2025-04-25,South,Office Supplies,2668.23,1181.47,Inactive,Mumbai,51,Standard,u1628@gmail.com,,2025-04-25 13:40:08,S011
U1554,2024-10-28,South,Clothing,2868.94,964.91,Active,Chennai,48,Free,u1554@gmail.com,,2024-10-28 20:48:13,S014
U1010,2025-04-09,South,Clothing,3986.07,1242.27,Pending,Chennai,58,Premium,u1010@outlook.com,user_1010,2025-04-09 03:06:00,S020
U1331,2024-09-30,West,Electronics,600.9,1087.99,,Mumbai,15,Free,u1331@company.com,user_1331,2024-09-30 14:58:30,S002
U1494,2025-06-10,West,Electronics,2157.23,,Inactive,Kolkata,25,Premium,u1494@company.com,user_1494,2025-06-10 03:02:56,S014
U1514,2024-01-06,South,Toys,1915.68,1330.01,Active,Delhi,56,Premium,u1514@outlook.com,user_1514,2024-01-06 18:58:46,S022
U1320,2025-05-31,West,Toys,2350.16,1539.92,Pending,Mumbai,58,Free,,user_1320,2025-05-31 03:36:15,S019
U1526,2024-01-11,East,Groceries,1197.93,742.43,Inactive,Kolkata,34,Basic,u1526@gmail.com,,2024-01-11 11:28:15,S011
U1231,2024-01-07,East,Furniture,2185.67,206.96,Inactive,Mumbai,48,Premium,u1231@company.com,user_1231,2024-01-07 21:23:36,S004
U1508,2024-07-26,West,Office Supplies,4017.12,1139.09,,Mumbai,22,Free,u1508@company.com,user_1508,2024-07-26 03:27:00,S008
U1550,2024-11-02,North,Groceries,165.04,1845.07,Inactive,Surat,36,Free,u1550@yahoo.com,user_1550,2024-11-02 02:34:24,S007
U1680,2024-06-15,South,Clothing,1825.82,594.37,,Delhi,30,Standard,u1680@yahoo.com,user_1680,2024-06-15 04:45:09,S002
U1050,2024-11-01,North,Furniture,2623.12,864.01,,Mumbai,18,Free,u1050@company.com,user_1050,2024-11-01 14:48:17,S012
U1615,2024-10-17,East,Toys,3343.49,1408.9,Pending,Delhi,59,Premium,u1615@company.com,user_1615,2024-10-17 06:31:18,S023
U1810,2024-04-18,North,Toys,470.58,1521.75,,Pune,34,Standard,u1810@yahoo.com,user_1810,2024-04-18 22:17:40,S018
U1407,2024-02-18,South,Clothing,63.33,1179.79,Active,Kolkata,35,Standard,u1407@outlook.com,user_1407,2024-02-18 07:38:59,S023
U1126,2024-01-22,West,Electronics,2745.98,1774.05,,Mumbai,29,Premium,u1126@company.com,user_1126,2024-01-22 20:18:14,S022
U1094,2025-03-05,West,Electronics,4845.22,836.0,,Mumbai,53,Premium,u1094@company.com,user_1094,2025-03-05 08:08:20,S022
U1409,2024-03-22,North,Clothing,3080.99,1395.95,,Bangalore,56,Premium,u1409@gmail.com,,2024-03-22 01:52:00,S005
U1495,2024-03-07,East,Toys,1330.52,1508.49,Active,Bangalore,61,Premium,u1495@company.com,user_1495,2024-03-07 04:06:17,S003
U1834,2024-08-16,North,Office Supplies,3758.58,61.57,Pending,Pune,45,Basic,u1834@gmail.com,user_1834,2024-08-16 00:04:11,S010
U1402,2024-05-30,North,Groceries,2378.43,1235.66,Active,Delhi,37,Basic,u1402@gmail.com,user_1402,2024-05-30 16:41:12,S023
U1501,2024-03-26,South,Furniture,3348.72,775.99,Active,Lucknow,54,Standard,u1501@outlook.com,user_1501,2024-03-26 01:46:42,S002
U1232,2024-01-01,North,Office Supplies,3648.43,282.07,Inactive,Mumbai,39,Free,u1232@gmail.com,user_1232,2024-01-01 12:18:28,S024
U1713,2024-04-21,North,Electronics,224.2,918.7,Active,Chennai,48,Free,u1713@yahoo.com,user_1713,2024-04-21 00:17:23,S005
U1478,2024-12-29,West,Office Supplies,3004.03,603.11,Active,Delhi,45,Basic,u1478@yahoo.com,user_1478,2024-12-29 18:03:50,S002
U1044,2024-01-31,East,Furniture,1456.3,531.38,Inactive,Delhi,50,Basic,u1044@gmail.com,user_1044,2024-01-31 08:58:06,S001
U1586,2024-06-19,West,Clothing,2366.65,,Pending,Mumbai,42,Free,u1586@yahoo.com,user_1586,2024-06-19 11:05:40,S022
U1109,2024-08-30,South,Groceries,1826.85,1401.57,Active,Surat,57,Free,u1109@gmail.com,user_1109,2024-08-30 23:31:53,S010
U1021,2025-02-15,North,Electronics,3137.26,26.99,Pending,Delhi,31,Basic,u1021@outlook.com,user_1021,2025-02-15 20:42:12,S025
U1083,2024-09-30,North,Clothing,4505.89,1668.58,Pending,Bangalore,64,Free,u1083@gmail.com,user_1083,2024-09-30 04:30:01,S023
U1264,2025-03-01,South,Office Supplies,2541.18,1483.9,Pending,Bangalore,15,Free,u1264@gmail.com,user_1264,2025-03-01 08:28:09,S023
U1032,2024-04-30,East,Office Supplies,3154.3,606.19,,Mumbai,19,Basic,u1032@gmail.com,user_1032,2024-04-30 01:34:11,S022
U1085,2025-01-28,South,Furniture,86.67,719.09,Pending,Kolkata,58,Free,u1085@outlook.com,user_1085,2025-01-28 16:25:20,S011
U1497,2024-05-06,North,Groceries,818.8,763.32,Pending,Chennai,38,Free,u1497@company.com,user_1497,2024-05-06 09:54:09,S020
U1830,2024-12-28,South,Electronics,4817.39,755.82,Active,Delhi,56,Premium,u1830@gmail.com,user_1830,2024-12-28 12:40:50,S024
U1070,2025-05-10,West,Electronics,4298.37,1100.23,Active,Bangalore,47,Free,u1070@outlook.com,user_1070,2025-05-10 00:07:15,S024
U1894,2025-03-05,West,Furniture,2747.51,703.87,Inactive,Ahmedabad,31,Premium,u1894@yahoo.com,user_1894,2025-03-05 07:57:05,S020
U1872,2024-10-28,West,Office Supplies,4510.32,11.68,Pending,Mumbai,33,Premium,u1872@company.com,user_1872,2024-10-28 22:24:25,S013
U1548,2025-03-02,West,Groceries,4349.3,1535.89,Pending,Kolkata,57,Premium,u1548@yahoo.com,user_1548,2025-03-02 17:18:49,S004
U1767,2024-11-07,North,Electronics,3165.04,1149.99,Pending,Pune,54,Premium,u1767@gmail.com,user_1767,2024-11-07 02:54:50,S009
U1893,2024-07-31,South,Groceries,1197.18,1574.35,Active,Lucknow,35,Free,,user_1893,2024-07-31 06:16:01,S025
U1810,2024-05-07,South,Groceries,1983.06,866.54,Pending,Delhi,56,Premium,u1810@yahoo.com,user_1810,2024-05-07 14:38:08,S004
U1484,2024-12-09,North,Electronics,3938.2,1068.11,,Hyderabad,20,Basic,,user_1484,2024-12-09 22:37:16,S007
U1487,2024-01-05,West,Toys,909.0,1396.01,,Kolkata,49,Premium,u1487@gmail.com,user_1487,2024-01-05 21:28:43,S004
U1051,2025-06-04,West,Furniture,2718.06,1054.9,Active,Delhi,36,Basic,u1051@gmail.com,user_1051,2025-06-04 06:08:51,S008
U1191,2024-06-02,East,Furniture,1573.19,148.79,Active,Bangalore,56,Free,u1191@gmail.com,user_1191,2024-06-02 00:40:48,S018
U1611,2024-08-24,North,Toys,157.84,1557.48,Pending,Chennai,32,Basic,u1611@gmail.com,user_1611,2024-08-24 21:23:57,S001
